0, 391.4173583984375,149.59803771972656,473.06707763671875,372.1005554199219,0.9485175013542175
0, 465.6479187011719,154.82237243652344,549.601806640625,379.0153503417969,0.9149700999259949
0, 343.4505615234375,219.65322875976562,367.8945007324219,274.5322570800781,0.7130637168884277
0, 385.30523681640625,189.7277374267578,428.62481689453125,305.5823669433594,0.6901293396949768
0, 335.4674072265625,228.79122924804688,350.3242492675781,266.71112060546875,0.6637207865715027
0, 297.2418212890625,223.85653686523438,314.6871032714844,265.9559326171875,0.6012164354324341
0, 138.8317108154297,213.19732666015625,163.6602783203125,268.3960876464844,0.5929183959960938
0, 323.12762451171875,226.6400909423828,338.161376953125,267.340576171875,0.5889912843704224
0, 460.91046142578125,209.19630432128906,498.20562744140625,305.0731201171875,0.5024845600128174
0, 311.9664001464844,228.0810089111328,326.1136474609375,265.7743225097656,0.48227331042289734
1, 394.2036437988281,148.38119506835938,475.66363525390625,372.0852355957031,0.9332664012908936
1, 474.0113525390625,153.58737182617188,554.04541015625,379.46478271484375,0.92298823595047
1, 344.4662170410156,217.05006408691406,368.62640380859375,272.66375732421875,0.8198009133338928
1, 383.75067138671875,184.6402587890625,429.581787109375,304.95306396484375,0.7895846962928772
1, 135.96432495117188,211.7672119140625,159.84739685058594,266.2853698730469,0.6926456093788147
1, 457.065673828125,212.4334259033203,495.3034973144531,302.0030822753906,0.6466563940048218
1, 335.7880859375,228.74659729003906,350.5611267089844,265.6226806640625,0.6423717737197876
1, 312.06561279296875,226.13299560546875,326.4591979980469,264.59161376953125,0.5599839687347412
1, 322.8543701171875,225.40789794921875,338.02606201171875,265.35162353515625,0.5265162587165833
1, 296.755859375,220.3455047607422,315.3364562988281,264.388671875,0.5240494012832642
2, 474.376953125,150.57005310058594,554.479248046875,370.9541015625,0.9442769289016724
2, 394.3814392089844,145.07994079589844,476.6278991699219,364.2625427246094,0.9373089671134949
2, 380.47515869140625,181.04782104492188,427.5852966308594,303.2525329589844,0.826946496963501
2, 345.6868591308594,215.9404754638672,372.2789306640625,272.5326843261719,0.7923007607460022
2, 336.2386474609375,226.6739501953125,351.0229187011719,264.2507629394531,0.6873472332954407
2, 133.5521240234375,211.41224670410156,156.63760375976562,265.2300109863281,0.6854009628295898
2, 298.65887451171875,219.28919982910156,318.737548828125,264.7389831542969,0.5994682312011719
2, 320.6048278808594,223.80743408203125,336.7674865722656,264.6620178222656,0.5605400800704956
