0, 54.76704788208008,147.38314819335938,165.43507385253906,442.6679382324219,0.8778327107429504
0, 197.42979431152344,200.31588745117188,256.1796875,345.7701416015625,0.8586898446083069
0, 274.7117919921875,196.1383819580078,361.81219482421875,381.8623962402344,0.8133808374404907
0, 400.99212646484375,175.6683807373047,520.4387817382812,414.38787841796875,0.7767296433448792
0, 164.45220947265625,199.70188903808594,219.65017700195312,353.4814453125,0.7510745525360107
0, 123.41806030273438,195.89085388183594,197.27346801757812,369.3531188964844,0.6101362109184265
1, 59.289066314697266,145.23678588867188,173.76019287109375,439.2891540527344,0.8861812949180603
1, 407.5771179199219,176.0852813720703,526.2608032226562,414.78497314453125,0.8413726091384888
1, 206.85992431640625,200.52688598632812,259.2777099609375,345.72467041015625,0.8375611305236816
1, 271.8799743652344,193.54376220703125,358.1763916015625,383.9369812011719,0.813402533531189
1, 170.26841735839844,199.59677124023438,226.03726196289062,352.83331298828125,0.7645489573478699
1, 133.31939697265625,198.85902404785156,199.96072387695312,366.3742370605469,0.5592566132545471
2, 67.8698501586914,146.37962341308594,190.5625,438.3709716796875,0.8468190431594849
2, 415.3251037597656,174.7998046875,531.2015380859375,415.96075439453125,0.8307103514671326
2, 211.0043487548828,200.1421356201172,261.769775390625,346.2106018066406,0.8253598809242249
2, 267.3226623535156,191.0632781982422,350.0260314941406,380.7779235839844,0.7972702383995056
2, 174.17648315429688,201.55760192871094,228.70814514160156,351.4131164550781,0.7183467745780945
2, 137.38577270507812,193.09927368164062,202.25624084472656,365.4049377441406,0.5754730701446533
3, 262.070068359375,190.19126892089844,342.84405517578125,381.24761962890625,0.8659929633140564
3, 74.20413970947266,150.51187133789062,203.1107177734375,439.6984558105469,0.8556723594665527
3, 217.81341552734375,200.05503845214844,267.1340637207031,345.5909729003906,0.8330644965171814
3, 423.11810302734375,177.2829132080078,542.3018188476562,419.276123046875,0.8081377744674683
3, 178.7095947265625,201.57676696777344,236.4798126220703,350.6672668457031,0.7518407106399536
3, 135.06153869628906,192.0557403564453,205.0027313232422,366.4654235839844,0.5451945662498474
3, 66.38075256347656,206.74293518066406,96.30072021484375,290.02545166015625,0.3603552579879761
4, 257.19097900390625,188.33216857910156,335.3535461425781,382.57122802734375,0.8677037954330444
4, 78.51689147949219,151.5601806640625,211.36544799804688,438.9158630371094,0.8207948803901672
4, 429.0677795410156,174.21376037597656,542.5382690429688,416.5628356933594,0.8184332251548767
4, 224.8687286376953,200.65113830566406,272.3699035644531,344.7635498046875,0.802311360836029
4, 181.53648376464844,201.26470947265625,239.6856231689453,351.8624267578125,0.7464890480041504
4, 148.9225311279297,194.67373657226562,209.71641540527344,364.07171630859375,0.5144370198249817
4, 65.5543441772461,208.46649169921875,97.19013214111328,293.98419189453125,0.4016401171684265
